loan_id,report_month,dpd,outstanding_balance,emi_amount,status,recovery_amount
L04652,2025-05,15,43665,1556,dpd_1_30,0
L04652,2025-06,34,42906,1556,dpd_31_60,0
L04652,2025-07,71,42291,1556,dpd_61_90,0
L04652,2025-08,130,42085,1556,dpd_90_plus,0
L04652,2025-09,174,41348,1556,dpd_90_plus,0
L04652,2025-10,107,41294,1556,dpd_90_plus,0
L04652,2025-11,67,40884,1556,dpd_61_90,0
L04652,2025-12,31,40155,1556,dpd_31_60,0
L04653,2025-01,0,453333,46667,current,0
L04653,2025-02,0,406666,46667,current,0
L04653,2025-03,0,359999,46667,current,0
L04653,2025-04,0,313332,46667,current,0
L04653,2025-05,0,266665,46667,current,0
L04653,2025-06,0,219998,46667,current,0
L04653,2025-07,0,173331,46667,current,0
L04653,2025-08,0,126664,46667,current,0
L04653,2025-09,0,79997,46667,current,0
L04653,2025-10,0,33330,46667,current,0
L04653,2025-11,0,0,46667,current,0
L04653,2025-12,0,0,46667,current,0
L04654,2025-01,0,47667,2333,current,0
L04654,2025-02,0,45334,2333,current,0
L04654,2025-03,13,44212,2333,dpd_1_30,0
L04654,2025-04,0,41879,2333,current,0
L04654,2025-05,0,39546,2333,current,0
L04654,2025-06,28,38649,2333,dpd_1_30,0
L04654,2025-07,0,36316,2333,current,0
L04654,2025-08,4,35529,2333,dpd_1_30,0
L04654,2025-09,0,33196,2333,current,0
L04654,2025-10,0,30863,2333,current,0
L04654,2025-11,0,28530,2333,current,0
L04654,2025-12,0,26197,2333,current,0
L04655,2025-01,0,968889,31111,current,0
L04655,2025-02,0,937778,31111,current,0
L04655,2025-03,0,906667,31111,current,0
L04655,2025-04,0,875556,31111,current,0
L04655,2025-05,0,844445,31111,current,0
L04655,2025-06,0,813334,31111,current,0
L04655,2025-07,0,782223,31111,current,0
L04655,2025-08,0,751112,31111,current,0
L04655,2025-09,0,720001,31111,current,0
L04655,2025-10,0,688890,31111,current,0
L04655,2025-11,0,657779,31111,current,0
L04655,2025-12,0,626668,31111,current,0
L04656,2025-01,0,193778,6222,current,0
L04656,2025-02,0,187556,6222,current,0
L04656,2025-03,0,181334,6222,current,0
L04656,2025-04,0,175112,6222,current,0
L04656,2025-05,6,173086,6222,dpd_1_30,0
L04656,2025-06,1,172003,6222,dpd_1_30,0
L04656,2025-07,0,165781,6222,current,0
L04656,2025-08,0,159559,6222,current,0
L04656,2025-09,0,153337,6222,current,0
L04656,2025-10,0,147115,6222,current,0
L04656,2025-11,0,140893,6222,current,0
L04656,2025-12,0,134671,6222,current,0
L04657,2025-01,0,453333,46667,current,0
L04657,2025-02,0,406666,46667,current,0
L04657,2025-03,0,359999,46667,current,0
L04657,2025-04,1,338169,46667,dpd_1_30,0
L04657,2025-05,0,291502,46667,current,0
L04657,2025-06,0,244835,46667,current,0
L04657,2025-07,0,198168,46667,current,0
L04657,2025-08,0,151501,46667,current,0
L04657,2025-09,0,104834,46667,current,0
L04657,2025-10,0,58167,46667,current,0
L04657,2025-11,0,11500,46667,current,0
L04657,2025-12,0,0,46667,current,0
L04658,2025-01,0,48444,1556,current,0
L04658,2025-02,0,46888,1556,current,0
L04658,2025-03,0,45332,1556,current,0
L04658,2025-04,0,43776,1556,current,0
L04658,2025-05,0,42220,1556,current,0
L04658,2025-06,0,40664,1556,current,0
L04658,2025-07,0,39108,1556,current,0
L04658,2025-08,0,37552,1556,current,0
L04658,2025-09,0,35996,1556,current,0
L04658,2025-10,0,34440,1556,current,0
L04658,2025-11,0,32884,1556,current,0
L04658,2025-12,0,31328,1556,current,0
L04659,2025-01,0,90667,9333,current,0
L04659,2025-02,0,81334,9333,current,0
L04659,2025-03,0,72001,9333,current,0
L04659,2025-04,0,62668,9333,current,0
L04659,2025-05,0,53335,9333,current,0
L04659,2025-06,0,44002,9333,current,0
L04659,2025-07,0,34669,9333,current,0
L04659,2025-08,0,25336,9333,current,0
L04659,2025-09,0,16003,9333,current,0
L04659,2025-10,0,6670,9333,current,0
L04659,2025-11,0,0,9333,current,0
L04659,2025-12,0,0,9333,current,0
L04660,2025-01,0,48444,1556,current,0
L04660,2025-02,15,48383,1556,dpd_1_30,0
L04660,2025-03,0,46827,1556,current,0
L04660,2025-04,12,46430,1556,dpd_1_30,0
L04660,2025-05,21,45989,1556,dpd_1_30,0
L04660,2025-06,0,44433,1556,current,0
L04660,2025-07,0,42877,1556,current,0
L04660,2025-08,0,41321,1556,current,0
L04660,2025-09,0,39765,1556,current,0
L04660,2025-10,0,38209,1556,current,0
L04660,2025-11,0,36653,1556,current,0
L04660,2025-12,0,35097,1556,current,0
L04661,2025-01,0,47667,2333,current,0
L04661,2025-02,13,46814,2333,dpd_1_30,0
L04661,2025-03,0,44481,2333,current,0
L04661,2025-04,0,42148,2333,current,0
L04661,2025-05,0,39815,2333,current,0
L04661,2025-06,0,37482,2333,current,0
L04661,2025-07,0,35149,2333,current,0
L04661,2025-08,0,32816,2333,current,0
L04661,2025-09,0,30483,2333,current,0
L04661,2025-10,0,28150,2333,current,0
L04661,2025-11,0,25817,2333,current,0
L04661,2025-12,0,23484,2333,current,0
L04662,2025-01,0,732500,17500,current,0
L04662,2025-02,0,715000,17500,current,0
L04662,2025-03,0,697500,17500,current,0
L04662,2025-04,0,680000,17500,current,0
L04662,2025-05,0,662500,17500,current,0
L04662,2025-06,0,645000,17500,current,0
L04662,2025-07,0,627500,17500,current,0
L04662,2025-08,0,610000,17500,current,0
L04662,2025-09,0,592500,17500,current,0
L04662,2025-10,0,575000,17500,current,0
L04662,2025-11,0,557500,17500,current,0
L04662,2025-12,0,540000,17500,current,0
L04663,2025-01,0,484444,15556,current,0
L04663,2025-02,0,468888,15556,current,0
L04663,2025-03,0,453332,15556,current,0
L04663,2025-04,0,437776,15556,current,0
L04663,2025-05,0,422220,15556,current,0
L04663,2025-06,0,406664,15556,current,0
L04663,2025-07,0,391108,15556,current,0
L04663,2025-08,0,375552,15556,current,0
L04663,2025-09,0,359996,15556,current,0
L04663,2025-10,0,344440,15556,current,0
L04663,2025-11,0,328884,15556,current,0
L04663,2025-12,0,313328,15556,current,0
L04664,2025-01,0,968889,31111,current,0
L04664,2025-02,0,937778,31111,current,0
L04664,2025-03,0,906667,31111,current,0
L04664,2025-04,0,875556,31111,current,0
L04664,2025-05,27,865576,31111,dpd_1_30,0
L04664,2025-06,0,834465,31111,current,0
L04664,2025-07,0,803354,31111,current,0
L04664,2025-08,0,772243,31111,current,0
L04664,2025-09,0,741132,31111,current,0
L04664,2025-10,0,710021,31111,current,0
L04664,2025-11,0,678910,31111,current,0
L04664,2025-12,0,647799,31111,current,0
L04665,2025-01,0,190667,9333,current,0
L04665,2025-02,0,181334,9333,current,0
L04665,2025-03,0,172001,9333,current,0
L04665,2025-04,0,162668,9333,current,0
L04665,2025-05,0,153335,9333,current,0
L04665,2025-06,0,144002,9333,current,0
L04665,2025-07,0,134669,9333,current,0
L04665,2025-08,0,125336,9333,current,0
L04665,2025-09,0,116003,9333,current,0
L04665,2025-10,0,106670,9333,current,0
L04665,2025-11,0,97337,9333,current,0
L04665,2025-12,0,88004,9333,current,0
L04666,2025-01,0,715000,35000,current,0
L04666,2025-02,0,680000,35000,current,0
L04666,2025-03,0,645000,35000,current,0
L04666,2025-04,0,610000,35000,current,0
L04666,2025-05,0,575000,35000,current,0
L04666,2025-06,0,540000,35000,current,0
L04666,2025-07,0,505000,35000,current,0
L04666,2025-08,0,470000,35000,current,0
L04666,2025-09,0,435000,35000,current,0
L04666,2025-10,0,400000,35000,current,0
L04666,2025-11,0,365000,35000,current,0
L04666,2025-12,0,330000,35000,current,0
L04667,2025-01,0,272000,28000,current,0
L04667,2025-02,0,244000,28000,current,0
L04667,2025-03,0,216000,28000,current,0
L04667,2025-04,0,188000,28000,current,0
L04667,2025-05,0,160000,28000,current,0
L04667,2025-06,0,132000,28000,current,0
L04667,2025-07,0,104000,28000,current,0
L04667,2025-08,0,76000,28000,current,0
L04667,2025-09,5,70425,28000,dpd_1_30,0
L04667,2025-10,0,42425,28000,current,0
L04667,2025-11,0,14425,28000,current,0
L04667,2025-12,0,0,28000,current,0
L04668,2025-01,0,976667,23333,current,0
L04668,2025-02,0,953334,23333,current,0
L04668,2025-03,0,930001,23333,current,0
L04668,2025-04,0,906668,23333,current,0
L04668,2025-05,0,883335,23333,current,0
L04668,2025-06,0,860002,23333,current,0
L04668,2025-07,0,836669,23333,current,0
L04668,2025-08,0,813336,23333,current,0
L04668,2025-09,0,790003,23333,current,0
L04668,2025-10,0,766670,23333,current,0
L04668,2025-11,0,743337,23333,current,0
L04668,2025-12,0,720004,23333,current,0
L04669,2025-01,15,148921,7000,dpd_1_30,0
L04669,2025-02,0,141921,7000,current,0
L04669,2025-03,18,138851,7000,dpd_1_30,0
L04669,2025-04,0,131851,7000,current,0
L04669,2025-05,0,124851,7000,current,0
L04669,2025-06,0,117851,7000,current,0
L04669,2025-07,0,110851,7000,current,0
L04669,2025-08,0,103851,7000,current,0
L04669,2025-09,0,96851,7000,current,0
L04669,2025-10,0,89851,7000,current,0
L04669,2025-11,0,82851,7000,current,0
L04669,2025-12,0,75851,7000,current,0
L04670,2025-01,0,906667,93333,current,0
L04670,2025-02,0,813334,93333,current,0
L04670,2025-03,0,720001,93333,current,0
L04670,2025-04,0,626668,93333,current,0
L04670,2025-05,0,533335,93333,current,0
L04670,2025-06,0,440002,93333,current,0
L04670,2025-07,0,346669,93333,current,0
L04670,2025-08,0,253336,93333,current,0
L04670,2025-09,18,214448,93333,dpd_1_30,0
L04670,2025-10,0,121115,93333,current,0
L04670,2025-11,0,27782,93333,current,0
L04670,2025-12,28,0,93333,dpd_1_30,0
L04671,2025-01,0,146500,3500,current,0
L04671,2025-02,0,143000,3500,current,0
L04671,2025-03,0,139500,3500,current,0
L04671,2025-04,0,136000,3500,current,0
L04671,2025-05,0,132500,3500,current,0
L04671,2025-06,0,129000,3500,current,0
L04671,2025-07,0,125500,3500,current,0
L04671,2025-08,0,122000,3500,current,0
L04671,2025-09,0,118500,3500,current,0
L04671,2025-10,0,115000,3500,current,0
L04671,2025-11,0,111500,3500,current,0
L04671,2025-12,0,108000,3500,current,0
L04672,2025-01,9,992204,31111,dpd_1_30,0
L04672,2025-02,37,986412,31111,dpd_31_60,0
L04672,2025-03,27,971555,31111,dpd_1_30,0
L04672,2025-04,38,962095,31111,dpd_31_60,0
L04672,2025-05,81,959624,31111,dpd_61_90,0
L04672,2025-06,132,945070,31111,dpd_90_plus,0
L04672,2025-07,999,945070,31111,charged_off,0
L04672,2025-08,999,945070,31111,charged_off,193169
L04672,2025-09,999,945070,31111,charged_off,0
L04672,2025-10,999,945070,31111,charged_off,0
L04672,2025-11,999,945070,31111,charged_off,0
L04672,2025-12,999,945070,31111,charged_off,0
L04673,2025-01,0,715000,35000,current,0
L04673,2025-02,0,680000,35000,current,0
L04673,2025-03,0,645000,35000,current,0
L04673,2025-04,0,610000,35000,current,0
L04673,2025-05,14,603505,35000,dpd_1_30,0
L04673,2025-06,0,568505,35000,current,0
L04673,2025-07,0,533505,35000,current,0
L04673,2025-08,0,498505,35000,current,0
L04673,2025-09,0,463505,35000,current,0
L04673,2025-10,0,428505,35000,current,0
L04673,2025-11,0,393505,35000,current,0
L04673,2025-12,0,358505,35000,current,0
L04674,2025-01,0,906667,93333,current,0
L04674,2025-02,0,813334,93333,current,0
L04674,2025-03,0,720001,93333,current,0
L04674,2025-04,0,626668,93333,current,0
L04674,2025-05,0,533335,93333,current,0
L04674,2025-06,0,440002,93333,current,0
L04674,2025-07,0,346669,93333,current,0
L04674,2025-08,0,253336,93333,current,0
L04674,2025-09,0,160003,93333,current,0
L04674,2025-10,0,66670,93333,current,0
L04674,2025-11,0,0,93333,current,0
L04674,2025-12,0,0,93333,current,0
L04675,2025-01,0,145333,4667,current,0
L04675,2025-02,0,140666,4667,current,0
L04675,2025-03,0,135999,4667,current,0
L04675,2025-04,0,131332,4667,current,0
L04675,2025-05,0,126665,4667,current,0
L04675,2025-06,0,121998,4667,current,0
L04675,2025-07,0,117331,4667,current,0
L04675,2025-08,0,112664,4667,current,0
L04675,2025-09,0,107997,4667,current,0
L04675,2025-10,0,103330,4667,current,0
L04675,2025-11,0,98663,4667,current,0
L04675,2025-12,0,93996,4667,current,0
L04676,2025-01,0,453333,46667,current,0
L04676,2025-02,0,406666,46667,current,0
L04676,2025-03,0,359999,46667,current,0
L04676,2025-04,0,313332,46667,current,0
L04676,2025-05,0,266665,46667,current,0
L04676,2025-06,15,251183,46667,dpd_1_30,0
L04676,2025-07,0,204516,46667,current,0
L04676,2025-08,0,157849,46667,current,0
L04676,2025-09,0,111182,46667,current,0
L04676,2025-10,0,64515,46667,current,0
L04676,2025-11,0,17848,46667,current,0
L04676,2025-12,0,0,46667,current,0
L04677,2025-01,0,97667,2333,current,0
L04677,2025-02,0,95334,2333,current,0
L04677,2025-03,0,93001,2333,current,0
L04677,2025-04,0,90668,2333,current,0
L04677,2025-05,24,90419,2333,dpd_1_30,0
L04677,2025-06,20,90286,2333,dpd_1_30,0
L04677,2025-07,11,90108,2333,dpd_1_30,0
L04677,2025-08,0,87775,2333,current,0
L04677,2025-09,0,85442,2333,current,0
L04677,2025-10,23,84859,2333,dpd_1_30,0
L04677,2025-11,43,84398,2333,dpd_31_60,0
L04677,2025-12,82,84211,2333,dpd_61_90,0
L04678,2025-01,0,484444,15556,current,0
L04678,2025-02,0,468888,15556,current,0
L04678,2025-03,0,453332,15556,current,0
L04678,2025-04,0,437776,15556,current,0
L04678,2025-05,13,436003,15556,dpd_1_30,0
L04678,2025-06,49,431191,15556,dpd_31_60,0
L04678,2025-07,66,430798,15556,dpd_61_90,0
L04678,2025-08,142,423358,15556,dpd_90_plus,0
L04678,2025-09,999,423358,15556,charged_off,0
L04678,2025-10,999,423358,15556,charged_off,0
L04678,2025-11,999,423358,15556,charged_off,0
L04678,2025-12,999,423358,15556,charged_off,0
L04679,2025-01,0,47667,2333,current,0
L04679,2025-02,0,45334,2333,current,0
L04679,2025-03,0,43001,2333,current,0
L04679,2025-04,7,41876,2333,dpd_1_30,0
L04679,2025-05,39,41128,2333,dpd_31_60,0
L04679,2025-06,82,40915,2333,dpd_61_90,0
L04679,2025-07,80,39874,2333,dpd_61_90,0
L04679,2025-08,155,39516,2333,dpd_90_plus,0
L04679,2025-09,999,39516,2333,charged_off,0
L04679,2025-10,999,39516,2333,charged_off,5942
L04679,2025-11,999,39516,2333,charged_off,0
L04679,2025-12,999,39516,2333,charged_off,0
L04680,2025-01,0,181333,18667,current,0
L04680,2025-02,0,162666,18667,current,0
L04680,2025-03,0,143999,18667,current,0
L04680,2025-04,12,138609,18667,dpd_1_30,0
L04680,2025-05,17,138098,18667,dpd_1_30,0
L04680,2025-06,0,119431,18667,current,0
L04680,2025-07,0,100764,18667,current,0
L04680,2025-08,0,82097,18667,current,0
L04680,2025-09,0,63430,18667,current,0
L04680,2025-10,26,56367,18667,dpd_1_30,0
L04680,2025-11,0,37700,18667,current,0
L04680,2025-12,0,19033,18667,current,0
L04681,2025-01,0,726667,23333,current,0
L04681,2025-02,0,703334,23333,current,0
L04681,2025-03,0,680001,23333,current,0
L04681,2025-04,0,656668,23333,current,0
L04681,2025-05,0,633335,23333,current,0
L04681,2025-06,0,610002,23333,current,0
L04681,2025-07,0,586669,23333,current,0
L04681,2025-08,0,563336,23333,current,0
L04681,2025-09,11,551880,23333,dpd_1_30,0
L04681,2025-10,0,528547,23333,current,0
L04681,2025-11,0,505214,23333,current,0
L04681,2025-12,0,481881,23333,current,0
L04682,2025-01,0,190667,9333,current,0
L04682,2025-02,0,181334,9333,current,0
L04682,2025-03,0,172001,9333,current,0
L04682,2025-04,0,162668,9333,current,0
L04682,2025-05,0,153335,9333,current,0
L04682,2025-06,0,144002,9333,current,0
L04682,2025-07,0,134669,9333,current,0
L04682,2025-08,0,125336,9333,current,0
L04682,2025-09,0,116003,9333,current,0
L04682,2025-10,0,106670,9333,current,0
L04682,2025-11,0,97337,9333,current,0
L04682,2025-12,0,88004,9333,current,0
L04683,2025-01,0,484444,15556,current,0
L04683,2025-02,0,468888,15556,current,0
L04683,2025-03,0,453332,15556,current,0
L04683,2025-04,0,437776,15556,current,0
L04683,2025-05,0,422220,15556,current,0
L04683,2025-06,0,406664,15556,current,0
L04683,2025-07,0,391108,15556,current,0
L04683,2025-08,0,375552,15556,current,0
L04683,2025-09,0,359996,15556,current,0
L04683,2025-10,0,344440,15556,current,0
L04683,2025-11,0,328884,15556,current,0
L04683,2025-12,0,313328,15556,current,0
L04684,2025-01,0,136000,14000,current,0
L04684,2025-02,20,131478,14000,dpd_1_30,0
L04684,2025-03,39,128895,14000,dpd_31_60,0
L04684,2025-04,77,128721,14000,dpd_61_90,0
L04684,2025-05,115,122821,14000,dpd_90_plus,0
L04684,2025-06,123,120020,14000,dpd_90_plus,0
L04684,2025-07,68,113377,14000,dpd_61_90,0
L04684,2025-08,84,108583,14000,dpd_61_90,0
L04684,2025-09,155,106458,14000,dpd_90_plus,0
L04684,2025-10,999,106458,14000,charged_off,36915
L04684,2025-11,999,106458,14000,charged_off,0
L04684,2025-12,999,106458,14000,charged_off,0
L04685,2025-01,0,146500,3500,current,0
L04685,2025-02,1,146048,3500,dpd_1_30,0
L04685,2025-03,0,142548,3500,current,0
L04685,2025-04,0,139048,3500,current,0
L04685,2025-05,0,135548,3500,current,0
L04685,2025-06,0,132048,3500,current,0
L04685,2025-07,0,128548,3500,current,0
L04685,2025-08,0,125048,3500,current,0
L04685,2025-09,0,121548,3500,current,0
L04685,2025-10,0,118048,3500,current,0
L04685,2025-11,17,117495,3500,dpd_1_30,0
L04685,2025-12,0,113995,3500,current,0
L04686,2025-01,0,976667,23333,current,0
L04686,2025-02,0,953334,23333,current,0
L04686,2025-03,0,930001,23333,current,0
L04686,2025-04,0,906668,23333,current,0
L04686,2025-05,0,883335,23333,current,0
L04686,2025-06,0,860002,23333,current,0
L04686,2025-07,0,836669,23333,current,0
L04686,2025-08,0,813336,23333,current,0
L04686,2025-09,16,811480,23333,dpd_1_30,0
L04686,2025-10,23,802745,23333,dpd_1_30,0
L04686,2025-11,0,779412,23333,current,0
L04686,2025-12,0,756079,23333,current,0
L04687,2025-01,0,193778,6222,current,0
L04687,2025-02,0,187556,6222,current,0
L04687,2025-03,0,181334,6222,current,0
L04687,2025-04,0,175112,6222,current,0
L04687,2025-05,0,168890,6222,current,0
L04687,2025-06,0,162668,6222,current,0
L04687,2025-07,0,156446,6222,current,0
L04687,2025-08,0,150224,6222,current,0
L04687,2025-09,0,144002,6222,current,0
L04687,2025-10,0,137780,6222,current,0
L04687,2025-11,0,131558,6222,current,0
L04687,2025-12,0,125336,6222,current,0
L04688,2025-01,0,143000,7000,current,0
L04688,2025-02,0,136000,7000,current,0
L04688,2025-03,0,129000,7000,current,0
L04688,2025-04,0,122000,7000,current,0
L04688,2025-05,0,115000,7000,current,0
L04688,2025-06,0,108000,7000,current,0
L04688,2025-07,0,101000,7000,current,0
L04688,2025-08,0,94000,7000,current,0
L04688,2025-09,0,87000,7000,current,0
L04688,2025-10,0,80000,7000,current,0
L04688,2025-11,0,73000,7000,current,0
L04688,2025-12,0,66000,7000,current,0
L04689,2025-01,0,286000,14000,current,0
L04689,2025-02,0,272000,14000,current,0
L04689,2025-03,0,258000,14000,current,0
L04689,2025-04,0,244000,14000,current,0
L04689,2025-05,0,230000,14000,current,0
L04689,2025-06,0,216000,14000,current,0
L04689,2025-07,0,202000,14000,current,0
L04689,2025-08,0,188000,14000,current,0
L04689,2025-09,0,174000,14000,current,0
L04689,2025-10,0,160000,14000,current,0
L04689,2025-11,0,146000,14000,current,0
L04689,2025-12,0,132000,14000,current,0
L04690,2025-01,0,726667,23333,current,0
L04690,2025-02,0,703334,23333,current,0
L04690,2025-03,0,680001,23333,current,0
L04690,2025-04,0,656668,23333,current,0
L04690,2025-05,0,633335,23333,current,0
L04690,2025-06,0,610002,23333,current,0
L04690,2025-07,13,599765,23333,dpd_1_30,0
L04690,2025-08,0,576432,23333,current,0
L04690,2025-09,0,553099,23333,current,0
L04690,2025-10,0,529766,23333,current,0
L04690,2025-11,0,506433,23333,current,0
L04690,2025-12,0,483100,23333,current,0
L04691,2025-01,0,476667,23333,current,0
L04691,2025-02,0,453334,23333,current,0
L04691,2025-03,0,430001,23333,current,0
L04691,2025-04,0,406668,23333,current,0
L04691,2025-05,0,383335,23333,current,0
L04691,2025-06,0,360002,23333,current,0
L04691,2025-07,0,336669,23333,current,0
L04691,2025-08,0,313336,23333,current,0
L04691,2025-09,0,290003,23333,current,0
L04691,2025-10,0,266670,23333,current,0
L04691,2025-11,0,243337,23333,current,0
L04691,2025-12,0,220004,23333,current,0
L04692,2025-01,0,190667,9333,current,0
L04692,2025-02,0,181334,9333,current,0
L04692,2025-03,0,172001,9333,current,0
L04692,2025-04,0,162668,9333,current,0
L04692,2025-05,21,159534,9333,dpd_1_30,0
L04692,2025-06,13,159300,9333,dpd_1_30,0
L04692,2025-07,0,149967,9333,current,0
L04692,2025-08,0,140634,9333,current,0
L04692,2025-09,0,131301,9333,current,0
L04692,2025-10,0,121968,9333,current,0
L04692,2025-11,0,112635,9333,current,0
L04692,2025-12,0,103302,9333,current,0
L04693,2025-01,0,143000,7000,current,0
L04693,2025-02,0,136000,7000,current,0
L04693,2025-03,0,129000,7000,current,0
L04693,2025-04,0,122000,7000,current,0
L04693,2025-05,0,115000,7000,current,0
L04693,2025-06,0,108000,7000,current,0
L04693,2025-07,0,101000,7000,current,0
L04693,2025-08,0,94000,7000,current,0
L04693,2025-09,0,87000,7000,current,0
L04693,2025-10,0,80000,7000,current,0
L04693,2025-11,0,73000,7000,current,0
L04693,2025-12,0,66000,7000,current,0
L04694,2025-01,0,968889,31111,current,0
L04694,2025-02,0,937778,31111,current,0
L04694,2025-03,0,906667,31111,current,0
L04694,2025-04,0,875556,31111,current,0
L04694,2025-05,0,844445,31111,current,0
L04694,2025-06,0,813334,31111,current,0
L04694,2025-07,0,782223,31111,current,0
L04694,2025-08,0,751112,31111,current,0
L04694,2025-09,0,720001,31111,current,0
L04694,2025-10,0,688890,31111,current,0
L04694,2025-11,0,657779,31111,current,0
L04694,2025-12,0,626668,31111,current,0
L04695,2025-01,0,715000,35000,current,0
L04695,2025-02,0,680000,35000,current,0
L04695,2025-03,0,645000,35000,current,0
L04695,2025-04,1,634013,35000,dpd_1_30,0
L04695,2025-05,0,599013,35000,current,0
L04695,2025-06,27,598695,35000,dpd_1_30,0
L04695,2025-07,3,596832,35000,dpd_1_30,0
L04695,2025-08,0,561832,35000,current,0
L04695,2025-09,0,526832,35000,current,0
L04695,2025-10,0,491832,35000,current,0
L04695,2025-11,0,456832,35000,current,0
L04695,2025-12,0,421832,35000,current,0
L04696,2025-01,0,726667,23333,current,0
L04696,2025-02,0,703334,23333,current,0
L04696,2025-03,0,680001,23333,current,0
L04696,2025-04,0,656668,23333,current,0
L04696,2025-05,0,633335,23333,current,0
L04696,2025-06,0,610002,23333,current,0
L04696,2025-07,0,586669,23333,current,0
L04696,2025-08,0,563336,23333,current,0
L04696,2025-09,0,540003,23333,current,0
L04696,2025-10,0,516670,23333,current,0
L04696,2025-11,0,493337,23333,current,0
L04696,2025-12,0,470004,23333,current,0
L04697,2025-01,0,145333,4667,current,0
L04697,2025-02,0,140666,4667,current,0
L04697,2025-03,0,135999,4667,current,0
L04697,2025-04,0,131332,4667,current,0
L04697,2025-05,0,126665,4667,current,0
L04697,2025-06,0,121998,4667,current,0
L04697,2025-07,0,117331,4667,current,0
L04697,2025-08,0,112664,4667,current,0
L04697,2025-09,0,107997,4667,current,0
L04697,2025-10,0,103330,4667,current,0
L04697,2025-11,0,98663,4667,current,0
L04697,2025-12,0,93996,4667,current,0
L04698,2025-01,0,293000,7000,current,0
L04698,2025-02,0,286000,7000,current,0
L04698,2025-03,0,279000,7000,current,0
L04698,2025-04,0,272000,7000,current,0
L04698,2025-05,0,265000,7000,current,0
L04698,2025-06,0,258000,7000,current,0
L04698,2025-07,0,251000,7000,current,0
L04698,2025-08,0,244000,7000,current,0
L04698,2025-09,0,237000,7000,current,0
L04698,2025-10,0,230000,7000,current,0
L04698,2025-11,0,223000,7000,current,0
L04698,2025-12,0,216000,7000,current,0
L04699,2025-01,0,45333,4667,current,0
L04699,2025-02,0,40666,4667,current,0
L04699,2025-03,0,35999,4667,current,0
L04699,2025-04,0,31332,4667,current,0
L04699,2025-05,0,26665,4667,current,0
L04699,2025-06,0,21998,4667,current,0
L04699,2025-07,0,17331,4667,current,0
L04699,2025-08,0,12664,4667,current,0
L04699,2025-09,0,7997,4667,current,0
L04699,2025-10,0,3330,4667,current,0
L04699,2025-11,0,0,4667,current,0
L04699,2025-12,0,0,4667,current,0
L04700,2025-01,0,143000,7000,current,0
L04700,2025-02,0,136000,7000,current,0
L04700,2025-03,0,129000,7000,current,0
L04700,2025-04,0,122000,7000,current,0
L04700,2025-05,0,115000,7000,current,0
L04700,2025-06,0,108000,7000,current,0
L04700,2025-07,0,101000,7000,current,0
L04700,2025-08,0,94000,7000,current,0
L04700,2025-09,0,87000,7000,current,0
L04700,2025-10,0,80000,7000,current,0
L04700,2025-11,0,73000,7000,current,0
L04700,2025-12,0,66000,7000,current,0
L04701,2025-01,0,290667,9333,current,0
L04701,2025-02,0,281334,9333,current,0
L04701,2025-03,0,272001,9333,current,0
L04701,2025-04,0,262668,9333,current,0
L04701,2025-05,0,253335,9333,current,0
L04701,2025-06,0,244002,9333,current,0
L04701,2025-07,0,234669,9333,current,0
L04701,2025-08,0,225336,9333,current,0
L04701,2025-09,0,216003,9333,current,0
L04701,2025-10,0,206670,9333,current,0
L04701,2025-11,0,197337,9333,current,0
L04701,2025-12,0,188004,9333,current,0
L04702,2025-01,26,199495,9333,dpd_1_30,0
L04702,2025-02,0,190162,9333,current,0
L04702,2025-03,0,180829,9333,current,0
L04702,2025-04,0,171496,9333,current,0
L04702,2025-05,0,162163,9333,current,0
L04702,2025-06,0,152830,9333,current,0
L04702,2025-07,0,143497,9333,current,0
L04702,2025-08,0,134164,9333,current,0
L04702,2025-09,0,124831,9333,current,0
L04702,2025-10,0,115498,9333,current,0
L04702,2025-11,0,106165,9333,current,0
L04702,2025-12,0,96832,9333,current,0
L04703,2025-01,0,97667,2333,current,0
L04703,2025-02,7,96998,2333,dpd_1_30,0
L04703,2025-03,49,96910,2333,dpd_31_60,0
L04703,2025-04,26,95842,2333,dpd_1_30,0
L04703,2025-05,31,95763,2333,dpd_31_60,0
L04703,2025-06,0,93430,2333,current,0
L04703,2025-07,0,91097,2333,current,0
L04703,2025-08,0,88764,2333,current,0
L04703,2025-09,0,86431,2333,current,0
L04703,2025-10,0,84098,2333,current,0
L04703,2025-11,0,81765,2333,current,0
L04703,2025-12,0,79432,2333,current,0
L04704,2025-01,0,484444,15556,current,0
L04704,2025-02,0,468888,15556,current,0
L04704,2025-03,0,453332,15556,current,0
L04704,2025-04,0,437776,15556,current,0
L04704,2025-05,0,422220,15556,current,0
L04704,2025-06,0,406664,15556,current,0
L04704,2025-07,0,391108,15556,current,0
L04704,2025-08,0,375552,15556,current,0
L04704,2025-09,0,359996,15556,current,0
L04704,2025-10,0,344440,15556,current,0
L04704,2025-11,0,328884,15556,current,0
L04704,2025-12,0,313328,15556,current,0
L04705,2025-01,0,680000,70000,current,0
L04705,2025-02,0,610000,70000,current,0
L04705,2025-03,0,540000,70000,current,0
L04705,2025-04,0,470000,70000,current,0
L04705,2025-05,0,400000,70000,current,0
L04705,2025-06,0,330000,70000,current,0
L04705,2025-07,0,260000,70000,current,0
L04705,2025-08,0,190000,70000,current,0
L04705,2025-09,0,120000,70000,current,0
